Date,Volume,Open,High,Low,Close
2020-03-10,233916483,43.962,44.5334,40.5334,43.022
2020-03-11,201203749,42.68,43.572,40.8667,42.282
2020-03-12,283635608,38.726,39.6334,36.4167,37.37
2020-03-13,339603580,39.6667,40.5047,33.4667,36.4414
2020-03-16,307341746,31.3,32.9913,29.478,29.6713
2020-03-17,359918520,29.334,31.4567,26.4,28.68
2020-03-18,356792222,25.9333,26.9907,23.3673,24.0813
2020-03-19,452931674,24.9798,30.1333,23.8973,28.5093
2020-03-20,424282288,29.2133,31.8,28.386,28.502
2020-03-23,246818127,28.9067,29.4667,27.3667,28.9527
2020-03-24,343427378,31.82,34.246,31.6,33.6667
2020-03-25,318341091,36.35,37.1334,34.074,35.95
2020-03-26,261331069,36.4927,37.3334,34.15,35.2107
2020-03-27,215661042,33.6667,35.0534,32.9353,34.2907
2020-03-30,179970960,34.0174,34.4432,32.7487,33.4754
2020-03-31,266572217,33.4167,36.1974,33.1333,34.9334
2020-04-01,200297600,33.6,34.2637,31.6733,32.104
2020-04-02,297876301,32.0687,32.9507,29.76,30.298
2020-04-03,338431031,33.9667,34.366,31.226,32.0007
2020-04-06,223527488,34.08,34.7334,33.1973,34.416
2020-04-07,268796566,36.3334,37.6667,35.4894,36.3634
2020-04-08,189840205,36.9467,37.1472,35.5554,36.5894
2020-04-09,204749898,37.4727,38.3455,37.1407,38.2
2020-04-13,337131131,39.344,43.4667,38.702,43.3967
2020-04-14,458647421,46.598,49.4587,46.162,47.326
2020-04-15,353654823,49.4667,50.2087,47.3334,48.6554
2020-04-16,309867745,47.796,50.63,47.1144,49.6807
2020-04-17,196923352,51.4854,51.6634,49.844,50.2594
2020-04-20,221195439,48.8467,51.038,47.4807,49.7574
2020-04-21,303136198,48.6747,50.222,44.9194,45.7814
2020-04-22,213372343,46.932,48.9334,45.914,48.8074
2020-04-23,198550401,48.5067,48.9334,46.8754,47.042
2020-04-24,198564051,47.3874,48.7154,46.5454,48.3434
2020-04-27,310221445,49.174,53.2994,49.0,53.25
2020-04-28,228329286,53.0427,53.6667,50.446,51.2747
2020-04-29,243239578,52.678,53.5467,52.2107,53.3674
2020-04-30,427077536,57.0127,57.988,50.9,52.1254
2020-05-01,487976906,50.3334,51.518,45.536,46.7547
2020-05-04,288556206,46.7334,50.8,46.5334,50.746
2020-05-05,254874773,52.6527,53.2614,50.812,51.214
2020-05-06,166848367,51.7667,52.6534,50.7407,52.172
2020-05-07,172915264,51.814,53.0934,51.49,52.0027
2020-05-08,241951229,52.918,54.9334,52.4674,54.628
2020-05-11,247793876,52.7007,54.9334,52.3334,54.086
2020-05-12,238603531,55.1334,56.2194,53.8667,53.9607
2020-05-13,285982207,54.722,55.0667,50.8867,52.7307
2020-05-14,205232747,52.0,53.5574,50.9334,53.5554
2020-05-15,157776371,52.69,53.6699,52.4368,53.278
2020-05-18,175471412,55.1854,55.648,53.592,54.242
2020-05-19,144547758,54.3447,54.8047,53.7387,53.8674
2020-05-20,109639010,54.7,55.0667,54.12,54.3707
2020-05-21,183818608,54.4,55.5,53.0667,55.1734
2020-05-22,149812050,54.8116,55.452,54.1334,54.4587
2020-05-26,121345979,55.6334,55.64,54.3804,54.5914
2020-05-27,173242863,54.724,55.1807,52.3334,54.682
2020-05-28,109136555,54.234,54.9834,53.446,53.7207
2020-05-29,177187261,53.9167,55.6667,53.614,55.6667
2020-06-01,226279387,57.2,59.9334,56.94,59.8734
2020-06-02,203483898,59.6467,60.5774,58.0667,58.7707
2020-06-03,119241975,59.208,59.8627,58.6734,58.864
2020-06-04,133315628,59.3254,59.7167,57.2294,57.6254
2020-06-05,117178696,58.5227,59.1014,57.7467,59.044
2020-06-08,212620844,61.2667,63.3334,60.6107,63.328
2020-06-09,170822165,62.6674,63.6294,61.5954,62.7114
2020-06-10,278451011,66.1254,68.4987,65.5,68.3367
2020-06-11,238747081,66.0134,67.9307,64.8,64.856
2020-06-12,251450424,65.3334,65.8654,60.84,62.352
2020-06-15,235457582,61.186,66.5894,60.5667,66.06
2020-06-16,210766095,67.4567,67.5254,64.1594,65.4754
2020-06-17,148361926,65.8474,67.0,65.5048,66.1194
2020-06-18,146278967,66.8667,67.9467,66.2981,66.9307
2020-06-19,130196170,67.5187,67.7314,66.0894,66.7267
2020-06-22,95435202,66.6634,67.2587,66.0014,66.288
2020-06-23,95479017,66.592,67.4667,66.2674,66.7854
2020-06-24,164393768,66.274,66.7257,63.5428,64.0567
2020-06-25,138818166,63.618,65.732,62.4767,65.732
2020-06-26,132823554,66.3187,66.3334,63.658,63.9827
2020-06-29,135395992,64.6007,67.3334,63.2347,67.29
2020-06-30,253777373,67.1,72.5127,66.9154,71.9874
2020-07-01,199903400,72.2,75.6887,72.0334,74.642
2020-07-02,258751671,81.432,81.8667,79.04,80.5774
2020-07-06,308547746,85.1127,91.8527,84.403,91.4387
2020-07-07,322344739,93.6674,95.3,89.114,92.6574
2020-07-08,244669528,93.6667,94.484,87.4227,91.0587
2020-07-09,175763912,93.1327,93.904,90.0854,92.952
2020-07-10,350063075,93.0667,103.2611,91.7341,102.9767
2020-07-13,584780108,110.6001,119.6661,98.0741,99.804
2020-07-14,351271924,103.7334,106.0001,95.4,101.1201
2020-07-15,245517327,102.8667,103.3334,97.1334,103.0674
2020-07-16,214511743,98.4774,102.1141,97.7334,100.0427
2020-07-17,139949510,100.8967,102.5007,99.3334,100.0561
2020-07-20,256820422,101.2674,110.0001,99.2,109.5334
2020-07-21,242359079,109.3287,111.6667,103.8667,104.5574
2020-07-22,212416094,106.6001,108.4281,104.1334,106.1554
2020-07-23,364927318,111.9301,112.6001,98.718,100.8714
2020-07-24,290949155,94.4007,97.6667,91.1027,94.4667
2020-07-27,240729930,95.6667,103.1961,94.2001,102.6401
2020-07-28,237130381,100.2667,104.3134,98.2947,98.4327
2020-07-29,141403324,100.0667,102.3207,99.1334,99.9407
2020-07-30,114315528,99.2,100.8827,98.0667,99.166
2020-07-31,183704308,101.0001,101.1367,94.732,95.384
2020-08-03,132140124,96.6134,100.6541,96.2923,99.0
2020-08-04,126224787,99.6674,101.8274,97.4667,99.1334
2020-08-05,74670188,99.5327,99.9893,97.8874,99.0014
2020-08-06,89884650,99.3887,101.1541,98.484,99.3054
2020-08-07,133446233,99.9692,99.9834,94.334,96.8474
2020-08-10,112833904,96.5334,97.1667,92.3894,94.5714
2020-08-11,129387445,93.0667,94.6667,91.0,91.626
2020-08-12,328482286,98.0,105.6667,95.6667,103.6507
2020-08-13,306379497,107.4001,110.0787,104.4841,108.0667
2020-08-14,188664056,110.9994,111.2534,108.4427,110.0474
2020-08-17,303634648,111.8001,123.0574,111.5221,122.3761
2020-08-18,247117226,126.5994,128.2601,123.0074,125.8061
2020-08-19,183079858,124.3334,127.4001,122.7474,125.2354
2020-08-20,309176845,124.0454,134.7994,123.8041,133.4554
2020-08-21,322343239,136.3174,139.6994,135.0034,136.6654
2020-08-24,300954150,141.7517,141.9334,128.5014,134.2801
2020-08-25,159883270,131.6594,135.1967,131.2001,134.8894
2020-08-26,213590593,137.3334,144.4001,136.9087,143.5447
2020-08-27,355395422,145.3641,153.0401,142.8334,149.2501
2020-08-28,301217549,153.0081,154.5661,145.7681,147.5601
2020-08-31,355123236,148.2033,166.7133,146.7033,166.1067
2020-09-01,270358287,167.38,167.4966,156.8367,158.35
2020-09-02,288528419,159.6633,159.68,135.0402,149.1233
2020-09-03,262788296,135.7433,143.9333,134.0,135.6667
2020-09-04,330965733,134.27,142.6667,124.0067,139.44
2020-09-08,346397135,118.6667,122.9133,109.96,110.07
2020-09-09,238397334,118.8667,123.0,113.8367,122.0933
2020-09-10,254791855,128.7367,132.9967,120.1867,123.78
2020-09-11,182152398,127.3133,127.5,120.1667,124.24
2020-09-14,249061855,126.9833,140.0,124.4333,139.8733
2020-09-15,291894719,145.52,153.98,143.5667,149.92
2020-09-16,217640302,146.6233,152.5967,145.1033,147.2533
2020-09-17,230337503,138.5333,145.93,136.0,141.1433
2020-09-18,259220486,149.3133,150.3333,142.9333,147.3833
2020-09-21,328430433,151.0433,151.8933,135.69,149.7967
2020-09-22,238742424,143.2,145.92,139.2,141.41
2020-09-23,285222569,135.0533,137.3833,125.2934,126.7867
2020-09-24,289683209,121.2667,133.1667,117.1,129.2633
2020-09-25,201625400,131.1567,136.2441,130.4333,135.78
2020-09-28,149158695,141.54,142.6933,138.5167,140.4
2020-09-29,151024215,138.6667,142.8333,137.2,139.69
2020-09-30,144436724,140.44,144.6433,140.1567,143.0033
2020-10-01,152224365,146.92,149.6267,144.8067,149.3867
2020-10-02,214290111,140.4633,146.3767,138.3333,138.3633
2020-10-05,134168383,141.1167,144.5467,139.7767,141.8933
2020-10-06,147438795,141.2633,142.9266,135.35,137.9933
2020-10-07,129383143,139.9567,143.3,137.9483,141.7667
2020-10-08,121263372,146.1467,146.3333,141.7667,141.9733
2020-10-09,86776989,143.3767,144.8633,142.1534,144.6667
2020-10-12,116373402,147.3333,149.58,146.1933,147.4333
2020-10-13,103391020,147.7833,149.63,145.5333,148.8833
2020-10-14,144136184,149.9267,155.3,149.1167,153.7667
2020-10-15,107017061,150.1033,152.19,147.5,149.6267
2020-10-16,98327650,151.48,151.9833,146.2833,146.5567
2020-10-19,108863531,148.7467,149.0,142.9567,143.61
2020-10-20,94968879,143.9167,143.9167,139.6834,140.6467
2020-10-21,97111390,140.9,144.3167,140.4167,140.88
2020-10-22,119979582,147.3067,148.41,141.5033,141.93
2020-10-23,101150950,140.6133,140.962,135.7934,140.21
2020-10-26,84717488,137.21,141.92,136.6667,140.0933
2020-10-27,68059537,141.2533,143.5,140.0333,141.56
2020-10-28,76354238,138.8267,139.5333,135.3333,135.34
2020-10-29,67965937,136.6533,139.3533,135.4867,136.9433
2020-10-30,127762933,135.6318,135.8638,126.37,129.3467
2020-11-02,87063369,131.3333,135.66,130.7667,133.5033
2020-11-03,103055170,136.5767,142.59,135.5633,141.3
2020-11-04,96429190,143.54,145.1333,139.0333,140.3267
2020-11-05,85243569,142.7667,146.6667,141.3334,146.03
2020-11-06,65118037,145.3667,145.5233,141.4267,143.3167
2020-11-09,104499100,146.5,150.8333,140.3333,140.42
2020-11-10,90852669,140.03,140.03,132.01,136.7867
2020-11-11,52073165,138.8167,139.565,136.86,139.0433
2020-11-12,59821506,138.35,141.0,136.5067,137.2533
2020-11-13,59491056,136.95,137.5106,133.8867,136.1667
2020-11-16,80515928,136.31,137.4833,134.6956,136.03
2020-11-17,183564858,153.39,154.0,144.3367,147.2033
2020-11-18,234132083,149.45,165.3333,147.8334,162.2133
2020-11-19,187426069,164.0,169.537,162.5233,166.4233
2020-11-20,98735770,165.9967,167.5,163.02,163.2033
2020-11-23,150780915,167.8333,175.3333,167.2633,173.95
2020-11-24,160945486,180.1333,186.6633,175.4,185.1266
2020-11-25,146790495,183.3533,191.3333,181.79,191.3333
2020-11-27,112683251,193.72,199.5933,192.8166,195.2533
2020-11-30,189009169,200.7366,202.6,184.8366,189.2
2020-12-01,121148502,199.1966,199.2833,190.6833,194.92
2020-12-02,143326964,185.48,190.5133,180.4033,189.6066
2020-12-03,127656013,196.6733,199.6566,194.1433,197.7933
2020-12-04,88203939,197.0033,199.68,195.1666,199.68
2020-12-07,168929147,201.6399,216.2618,201.0166,213.92
2020-12-08,192795109,208.5016,217.0933,206.1666,216.6266
2020-12-09,213873591,217.8966,218.1066,196.0,201.4933
2020-12-10,201249470,191.4566,209.25,188.78,209.0233
2020-12-11,139424924,205.0033,208.0,198.9333,203.33
2020-12-14,156121966,206.3333,214.2499,203.4,213.2766
2020-12-15,135670694,214.4266,215.6333,207.9333,211.0833
2020-12-16,126287443,209.41,210.8333,201.6666,207.59
2020-12-17,168810437,209.3966,219.6066,206.5,218.6333
2020-12-18,666378667,222.9666,231.6666,209.5133,231.6666
2020-12-21,174135797,222.08,222.8333,215.3566,216.62
2020-12-22,155584936,216.0,216.6266,204.7433,213.4466
2020-12-23,99518920,210.7333,217.1666,207.5233,215.3266
2020-12-24,68596717,214.33,222.03,213.6666,220.59
2020-12-28,96835690,224.8366,227.1333,220.2666,221.23
2020-12-29,68732437,220.3333,223.3,218.3333,221.9966
2020-12-30,128538073,224.0,232.2,222.7867,231.5933
2020-12-31,148949805,233.33,239.5733,230.3733,235.2233
2021-01-04,145914585,239.82,248.1633,239.0631,243.2566
2021-01-05,96735520,241.22,246.9466,239.7333,245.0366
2021-01-06,134099923,252.83,258.0,249.7,251.9933
2021-01-07,154496865,259.21,272.33,258.4,272.0133
2021-01-08,225166613,285.3333,294.83,279.4633,293.34
2021-01-11,178662468,283.1333,284.81,267.874,270.3966
2021-01-12,138812174,277.0,289.3333,275.78,283.1466
2021-01-13,99937510,284.2533,286.8233,277.3333,284.8033
2021-01-14,93798999,281.13,287.6666,279.5833,281.6666
2021-01-15,116332812,284.0,286.6333,273.0333,275.3866
2021-01-19,76100948,279.2666,283.3333,277.6666,281.5166
2021-01-20,76997648,286.2466,286.5,279.0933,283.4833
2021-01-21,61794396,285.0,285.2399,280.4733,281.6633
2021-01-22,60199506,278.1033,282.6666,276.2066,282.2133
2021-01-25,123520212,285.0,300.1333,279.6067,293.6
2021-01-26,69394807,297.1266,298.6333,290.5333,294.3633
2021-01-27,82001888,290.1166,297.1666,286.22,288.0533
2021-01-28,79134158,273.3333,282.6666,267.0,278.4766
2021-01-29,104972260,276.6666,280.8033,260.0333,264.51
2021-02-01,76174178,271.43,280.6666,265.1867,279.9366
2021-02-02,73038637,281.56,293.5,280.7335,290.93
2021-02-03,55030536,292.34,292.6933,284.3548,284.8966
2021-02-04,47437985,285.0,285.5,277.8066,283.33
2021-02-05,55699926,281.6666,288.2566,279.6566,284.0766
2021-02-08,60485166,289.89,292.59,284.9166,287.8066
2021-02-09,45472955,285.04,286.6,280.5833,283.1533
2021-02-10,108648281,281.2116,281.6066,266.6733,268.2733
2021-02-11,64868256,270.8133,276.6266,267.2416,270.5533
2021-02-12,71304937,267.0866,272.4433,261.7768,272.04
2021-02-16,59406966,272.6666,273.6666,264.1466,265.4066
2021-02-17,78236708,259.6966,266.6133,254.0033,266.05
2021-02-18,53871185,260.3,264.8966,258.7566,262.46
2021-02-19,56874786,265.0,265.5966,259.1233,260.4333
2021-02-22,111809171,254.2133,256.1666,236.7333,238.1666
2021-02-23,199820660,220.71,237.8699,206.3333,232.9466
2021-02-24,110300861,237.2833,248.3333,231.39,247.34
2021-02-25,117071592,242.05,245.7355,223.5266,227.4066
2021-02-26,123267522,233.3333,235.5666,219.8366,225.1666
2021-03-01,81408728,230.0366,290.6666,228.35,239.4766
2021-03-02,71196487,239.4266,240.37,228.3333,228.8133
2021-03-03,90623889,229.33,233.5666,217.235,217.7333
2021-03-04,197758610,218.6,291.3133,200.0,207.1466
2021-03-05,268189407,208.6866,209.2806,179.83,199.3166
2021-03-08,155360896,200.1833,206.7083,186.2633,187.6666
2021-03-09,202570010,202.7266,226.03,198.4033,224.5266
2021-03-10,181817028,233.4333,239.2833,218.3533,222.6866
2021-03-11,108761681,233.1333,234.1666,225.7266,233.2
2021-03-12,100751530,223.3333,231.6266,222.0464,231.2433
2021-03-15,88270449,231.3633,237.7266,228.0133,235.98
2021-03-16,96587020,234.45,235.9733,223.6666,225.6266
2021-03-17,121117362,218.9566,234.5766,217.0033,233.9366
2021-03-18,100107070,228.0966,229.7433,217.3333,217.72
2021-03-19,128681953,215.5333,219.0766,208.2067,218.29
2021-03-22,118536672,228.1966,233.2066,222.9166,223.3333
2021-03-23,91475619,225.2566,225.9333,219.17,220.72
2021-03-24,101385520,222.6366,222.6733,210.0366,210.09
2021-03-25,117674562,204.3333,215.1666,203.1666,213.4633
2021-03-26,101558500,213.9566,214.6066,199.9633,206.2366
2021-03-29,85910979,205.2133,205.4933,198.6733,203.7633
2021-03-30,118297092,200.5833,212.5533,197.0033,211.8733
2021-03-31,100011880,215.54,224.0,213.7033,222.6433
2021-04-01,105895151,229.4566,230.8067,219.8066,220.5833
2021-04-05,125528323,235.9033,236.0533,228.2333,230.35
2021-04-06,84815528,230.1,232.1833,227.1233,230.54
2021-04-07,78928298,229.0,230.46,222.6133,223.6566
2021-04-08,71772997,225.7933,229.8499,223.8816,227.9333
2021-04-09,64311276,225.9233,226.99,223.1433,225.6733
2021-04-12,87407019,228.5666,234.9333,227.3633,233.9933
2021-04-13,133958443,237.5666,254.3333,236.8866,254.1066
2021-04-14,147052305,256.9,260.2633,242.6766,244.0766
2021-04-15,83546708,247.7,247.8966,240.4366,246.2833
2021-04-16,83938598,242.8833,249.8033,241.5333,246.5933
2021-04-19,119058702,239.8666,241.8,230.6,238.21
2021-04-20,106827131,239.14,245.75,236.895,239.6633
2021-04-21,93646539,234.9233,248.28,232.6666,248.04
2021-04-22,106770791,247.1666,251.2566,239.3466,239.8966
2021-04-23,85241679,239.9333,245.7866,238.4866,243.1333
2021-04-26,93115509,247.0,249.7666,244.2017,246.0666
2021-04-27,88311009,239.32,241.3333,234.45,234.9133
2021-04-28,66813157,232.1366,236.1666,231.2,231.4666
2021-04-29,86536359,233.17,234.0833,222.8334,225.6666
2021-04-30,122276172,222.53,238.49,222.0466,236.48
2021-05-03,81129428,234.6,235.3333,226.8333,228.3
2021-05-04,89217969,226.3133,227.8154,219.2336,224.5333
2021-05-05,65705677,227.02,228.4318,222.4466,223.6466
2021-05-06,83353868,226.92,227.0066,216.6666,221.18
2021-05-07,70407517,221.9333,230.0,220.0733,224.1233
2021-05-10,94177269,221.6333,221.6833,209.2033,209.68
2021-05-11,139511714,199.7466,209.0333,198.5333,205.7333
2021-05-12,101470960,200.83,206.8033,195.5883,196.63
2021-05-13,132554773,200.515,202.1533,186.55,190.5633
2021-05-14,100112590,194.47,197.6233,190.1533,196.58
2021-05-17,96743410,191.851,196.5766,187.0666,192.2766
2021-05-18,110491721,189.3333,198.75,187.7933,192.6233
2021-05-19,118735212,184.1833,188.7366,182.3266,187.82
2021-05-20,92463369,191.6666,196.2833,190.3566,195.5933
2021-05-21,78091808,198.7033,198.8933,193.3333,193.6266
2021-05-24,103674280,193.8666,204.8266,191.2166,202.1466
2021-05-25,84017798,202.4366,204.6633,198.57,201.5633
2021-05-26,85917939,202.52,208.7233,200.5,206.3766
2021-05-27,79111778,206.7466,210.3766,205.4033,210.2833
2021-05-28,68211127,209.5,211.8633,207.46,208.4066
2021-06-01,54254675,209.2666,211.2666,206.85,207.9666
2021-06-02,69908347,206.71,207.7866,199.7133,201.7066
2021-06-03,90335679,200.6,201.5166,190.4066,190.9466
2021-06-04,72110707,193.2366,200.2033,192.4,199.6833
2021-06-07,67631047,197.275,203.3333,194.2933,201.71
2021-06-08,78160238,207.67,207.6966,198.5,201.1966
2021-06-09,49753715,200.7233,203.93,199.21,199.5933
2021-06-10,71758837,201.2933,205.53,200.1666,203.3733
2021-06-11,48615905,203.41,204.1866,200.5066,203.2966
2021-06-14,61271946,204.0766,208.4966,203.06,205.8966
2021-06-15,53292455,205.5633,205.5966,199.41,199.7866
2021-06-16,66432397,199.1783,202.8333,197.8333,201.6233
2021-06-17,68104057,200.6293,207.1566,200.4466,205.5333
2021-06-18,73682737,204.4566,209.45,203.9333,207.77
2021-06-21,74438227,208.16,210.4633,202.96,206.9433
2021-06-22,57476676,206.0833,209.5231,205.1666,207.9033
2021-06-23,93297699,210.6666,219.068,210.0133,218.8566
2021-06-24,137947184,224.9966,232.54,222.5366,226.6066
2021-06-25,97490140,229.86,231.27,222.9,223.9566
2021-06-28,64884486,223.88,231.5666,223.44,229.5733
2021-06-29,52143935,228.2166,229.1699,225.2966,226.92
2021-06-30,56774586,226.59,230.9366,226.0466,226.5666
2021-07-01,55903566,227.9733,229.33,224.2666,225.9733
2021-07-02,81292118,226.3266,233.3333,224.42,226.3
2021-07-06,69853357,227.2371,228.0,217.1334,219.86
2021-07-07,56375886,221.4233,221.9,212.7733,214.8833
2021-07-08,68319967,209.4566,218.1433,206.82,217.6033
2021-07-09,54421655,217.7283,219.6366,214.8966,218.9833
2021-07-12,77781128,220.7333,229.08,220.7203,228.5666
2021-07-13,62898276,228.7733,231.0933,222.0986,222.8466
2021-07-14,64923576,223.5833,226.2033,217.6133,217.7933
2021-07-15,60628716,219.4633,222.0466,212.6266,216.8666
2021-07-16,49112915,218.2266,218.8999,214.0666,214.74
2021-07-19,63891276,209.9633,215.7333,207.0966,215.4066
2021-07-20,46461395,217.33,220.7972,213.5003,220.1666
2021-07-21,41860024,219.87,221.6199,216.7633,218.43
2021-07-22,45317195,218.8142,220.7233,214.8667,216.42
2021-07-23,43814824,215.4533,216.2666,212.4333,214.46
2021-07-26,76009688,216.99,222.7333,215.7033,219.2066
2021-07-27,98439880,221.1333,222.1666,209.08,214.9266
2021-07-28,48019805,215.665,218.3233,213.1333,215.66
2021-07-29,91183929,216.5966,227.8966,216.2666,225.7833
2021-07-30,88969239,223.9193,232.51,223.0,229.0666
2021-08-02,100847320,233.3333,242.3133,232.8,236.5566
2021-08-03,64860756,239.6666,240.8833,233.67,236.58
2021-08-04,51007955,237.0,241.6333,236.31,236.9733
2021-08-05,38758924,238.6666,240.3166,237.1366,238.21
2021-08-06,46869155,237.3,238.7766,232.5433,233.0333
2021-08-09,44146054,236.7233,239.6766,235.0433,237.92
2021-08-10,40296934,237.9966,238.8633,233.96,236.6633
2021-08-11,29401677,237.57,238.3933,234.7366,235.94
2021-08-12,53045075,235.4466,240.9333,233.1333,240.75
2021-08-13,50194415,241.2366,243.3,238.1133,239.0566
2021-08-16,69309907,235.0233,236.5,225.4666,228.7233
2021-08-17,71163847,224.22,224.86,216.28,221.9033
2021-08-18,61048146,223.2493,231.9233,223.1166,229.6633
2021-08-19,42940474,226.07,228.85,222.53,224.49
2021-08-20,44525614,227.6166,230.7099,224.5666,226.7533
2021-08-23,60794586,228.4806,237.3766,226.9168,235.4333
2021-08-24,39249214,236.8933,238.4066,234.2133,236.1633
2021-08-25,37936684,235.6766,238.99,234.6666,237.0666
2021-08-26,39642874,236.1033,238.4666,232.54,233.72
2021-08-27,41501284,235.0,238.3333,234.0333,237.3066
2021-08-30,55812666,238.2383,243.6666,237.5766,243.6366
2021-08-31,62566326,244.3333,246.7966,242.1466,245.24
2021-09-01,39613024,244.6933,247.33,243.7567,244.6966
2021-09-02,38390224,244.8333,246.99,243.5133,244.13
2021-09-03,45813155,244.083,244.6666,241.4,244.5233
2021-09-07,60119496,246.6666,253.4,246.42,250.9733
2021-09-08,56379126,253.86,254.8166,246.9244,251.29
2021-09-09,42233194,251.1366,254.0333,250.5433,251.62
2021-09-10,45552515,253.2,254.2033,244.84,245.4233
2021-09-13,68857447,246.738,248.26,236.2833,247.6666
2021-09-14,55574646,247.5233,251.49,245.4666,248.1633
2021-09-15,46073075,248.3333,252.2866,246.12,251.9433
2021-09-16,41770174,250.9433,252.97,249.2033,252.33
2021-09-17,84612548,252.3833,253.68,250.0,253.1633
2021-09-20,74272957,244.8525,247.3333,239.5416,243.39
2021-09-21,48992165,244.93,248.2466,243.48,246.46
2021-09-22,45378815,247.8421,251.2233,246.3733,250.6466
2021-09-23,35842594,251.6666,252.7333,249.3066,251.2133
2021-09-24,64119066,248.63,258.2666,248.1866,258.13
2021-09-27,84211988,257.7066,266.3333,256.4366,263.7866
2021-09-28,76144268,262.4,265.2133,255.3933,259.1866
2021-09-29,62828646,259.9333,264.5,256.8933,260.4366
2021-09-30,53867885,260.3333,263.0435,258.3333,258.4933
2021-10-01,51094235,259.4666,260.26,254.53,258.4066
2021-10-04,91450029,265.5,268.9899,258.7066,260.51
2021-10-05,55297896,261.5986,265.77,258.0666,260.1966
2021-10-06,43898314,258.7333,262.22,257.74,260.9166
2021-10-07,57587346,261.82,268.3333,261.1266,264.5366
2021-10-08,50215805,265.4033,265.46,260.3033,261.83
2021-10-11,42600964,262.55,267.08,261.8333,263.98
2021-10-12,66060127,266.9766,270.7733,265.5233,268.5733
2021-10-13,42360244,270.1566,271.8033,268.5933,270.36
2021-10-14,36741514,271.83,273.4166,271.1167,272.7733
2021-10-15,56773716,274.5793,281.07,274.1166,281.01
2021-10-18,72621727,283.93,291.7533,283.8233,290.0366
2021-10-19,52143395,292.51,292.65,287.5033,288.09
2021-10-20,42096154,288.45,289.83,285.7933,288.6
2021-10-21,94444359,285.3333,300.0,285.1682,298.0
2021-10-22,68642527,298.5,303.3333,296.9866,303.2266
2021-10-25,188556319,316.8433,348.34,314.7333,341.62
2021-10-26,187244929,341.5633,364.98,333.8133,339.4766
2021-10-27,115579392,346.5533,356.96,343.5933,345.9533
2021-10-28,81639518,356.1016,360.3333,351.4,359.0133
2021-10-29,89755269,360.62,371.7366,357.735,371.3333
2021-11-01,168146177,381.6666,403.25,372.8866,402.8633
2021-11-02,128213413,386.4516,402.8633,382.0,390.6666
2021-11-03,103885570,392.4433,405.13,384.2066,404.62
2021-11-04,76192238,411.47,414.4966,405.6666,409.97
2021-11-05,64886436,409.3333,413.29,402.6666,407.3633
2021-11-08,100337170,383.2616,399.0,377.6666,387.6466
2021-11-09,177317538,391.2,391.5,337.1733,341.1666
2021-11-10,128408173,336.8033,359.3666,329.1033,355.9833
2021-11-11,67189717,367.59,368.3233,351.56,354.5033
2021-11-12,76719458,349.1666,351.5,339.7333,344.4733
2021-11-15,104326960,339.21,343.9933,326.2,337.7966
2021-11-16,79627088,334.4366,352.3999,334.06,351.5766
2021-11-17,94336119,354.5033,373.2133,351.8333,363.0033
2021-11-18,62696796,368.85,370.6666,358.34,365.46
2021-11-19,64926786,366.29,379.5733,364.2333,379.02
2021-11-22,99217540,387.4433,400.65,377.4766,385.6233
2021-11-23,108515111,389.17,393.4999,354.2333,369.6766
2021-11-24,67680727,360.13,377.59,354.0,372.0
2021-11-26,35042674,366.49,369.5942,360.3333,360.64
2021-11-29,58393416,366.9966,380.89,366.73,378.9966
2021-11-30,81276128,381.4566,389.3333,372.6666,381.5866
2021-12-01,68804107,386.8983,390.9466,363.5866,365.0
2021-12-02,73114867,366.3533,371.0,352.2166,361.5333
2021-12-03,92322009,361.5966,363.5251,333.4033,338.3233
2021-12-06,81663128,333.8366,340.5466,316.8333,336.3366
2021-12-07,56084586,348.0666,352.5579,342.27,350.5833
2021-12-08,41906374,350.9033,357.46,344.3333,356.32
2021-12-09,59438496,353.5466,354.1633,334.12,334.6
2021-12-10,59664366,336.25,340.3265,327.51,339.01
2021-12-13,78595508,333.6966,335.0,317.14,322.1366
2021-12-14,70806277,315.0,322.1366,310.0,319.5033
2021-12-15,75169238,317.7366,326.2499,309.4167,325.33
2021-12-16,82771448,331.5,331.66,307.2833,308.9733
2021-12-17,100880260,304.9233,320.2199,303.0133,310.8566
2021-12-20,56480016,303.5666,307.2294,297.7966,299.98
2021-12-21,71517937,305.6233,313.1666,295.3733,312.8433
2021-12-22,93634089,321.8866,338.5533,319.0166,336.29
2021-12-23,92713299,335.6,357.6589,332.52,355.6666
2021-12-27,71145817,357.89,372.3333,356.905,364.6466
2021-12-28,60323916,369.83,372.9999,359.4733,362.8233
2021-12-29,56154066,366.2133,368.0,354.7133,362.0633
2021-12-30,47040935,353.7766,365.1833,351.05,356.78
2021-12-31,40733644,357.8148,360.6666,351.53,352.26
2022-01-03,104686060,382.5833,400.3566,378.68,399.9266
2022-01-04,100248280,396.5166,402.6666,374.35,383.1966
2022-01-05,80119808,382.2166,390.1133,360.3367,362.7066
2022-01-06,90336489,359.0,362.6666,340.1666,354.9
2022-01-07,84164768,360.1233,360.3099,336.6666,342.32
2022-01-10,91814889,333.3333,353.0333,326.6666,352.7066
2022-01-11,66063217,351.2233,358.6166,346.2733,354.8
2022-01-12,83739038,359.6166,371.6133,357.53,368.74
2022-01-13,97209790,369.6883,371.8666,342.1797,343.8533
